edge_id,road_name,road_class,road_surface,lanes,highway_rt,length_feature_m,length_calc_m
56641,Trench Pl,local,paved,2,NA,71.7864,71.78641933482095
56642,Oxford Ave,local,paved,2,NA,176.8679,176.86788854961773
56074,Trench Crt,local,paved,2,NA,35.4904,35.49042124299432
54943,Oxford Ave,local,paved,2,NA,47.3532,47.353152429188675
56640,Trench Pl,local,paved,2,NA,139.0508,139.05075778881377
56860,Richter St,collector,paved,2,NA,49.0426,49.04262998656197
56942,Central Ave,local,paved,2,NA,176.3912,176.39118458693707
54066,Lambert Ave,local,paved,2,NA,101.4334,101.43338703313871
61415,Lambert Ave,local,paved,2,NA,84.0833,84.08334439690402
56456,Van St,local,paved,2,NA,91.7118,91.71181102788778
54062,Pinecrest Lane,local,paved,2,NA,94.4448,94.4447557024412
54060,Calmels Cres,local,paved,2,NA,87.3157,87.31570333567106
56111,Mountain Ave,local,paved,2,NA,132.2582,132.25823225800454
56110,Mountain Ave,local,paved,2,NA,240.6021,240.60214969936857
54394,Ethel St,collector,paved,2,NA,49.8911,49.89105965005218
55600,Clement Ave,collector,paved,2,NA,53.3866,53.38658768809489
55739,Richter St,collector,paved,2,NA,97.8584,97.85835995952073
55827,Ethel St,local,paved,2,NA,98.5409,98.54093773478519
56064,Clement Ave,collector,paved,2,NA,40.2085,40.20846240529315
54960,Vaughan Ave,local,paved,2,NA,410.7079,410.7079108173117
55740,Richter St,collector,paved,2,NA,108.4772,108.47721436326223
61551,Ethel St,local,paved,2,NA,140.767,140.76703075659333
56050,Weddell Pl,collector,paved,2,NA,466.9769,466.9769373371
56646,Gaston Ave,local,paved,2,NA,240.7088,240.70883951436647
55741,Richter St,collector,paved,2,NA,109.9037,109.90372605595843
56900,Baillie Ave,local,paved,2,NA,425.2118,425.21177056389143
55742,Richter St,collector,paved,2,NA,125.9731,125.97309262307971
55797,Ethel St,local,paved,2,NA,219.6941,219.694060001681
54948,Recreation Ave,local,paved,2,NA,364.3996,364.3996471142434
55832,Weddell Pl,collector,paved,2,NA,43.2239,43.22389895340793
56881,Richter St,collector,paved,2,NA,117.3046,117.30458230293291
56977,Ethel St,local,paved,2,NA,109.15,109.14998766473664
56649,Crowley Ave,local,paved,2,NA,229.6495,229.64948998192088
56919,Bay Ave,local,paved,2,NA,173.8522,173.8522373167801
56864,Richter St,collector,paved,2,NA,15.9058,15.905836193051636
56047,Bay Ave,local,paved,2,NA,47.8155,47.81546215402067
56048,Bay Ave,local,paved,2,NA,101.097,101.0970416677316
56046,Kingsway,local,paved,2,NA,49.1521,49.15209489945679
56861,Bay Ave,local,paved,2,NA,100.4026,100.40264955176701
61550,Bay Ave,local,paved,2,NA,102.849,102.84901075360078
55796,Coates Ave,local,paved,2,NA,118.8126,118.81259546020608
56120,Highland Dr N,local,paved,2,NA,120.1805,120.18047439031056
54057,Willow Cres,local,paved,2,NA,426.6055,426.6055005407309
56854,Little Ave,local,paved,2,NA,80.6645,80.66448537405904
55792,Highland Dr N,local,paved,2,NA,107.8432,107.84321953653175
56119,Highland Dr N,local,paved,2,NA,87.4555,87.45546538406641
54058,Blondeaux Cres,local,paved,2,NA,134.2515,134.25149806849703
56711,Clifton Rd,collector,paved,2,NA,38.6924,38.69237150910739
56710,Clifton Rd,collector,paved,2,NA,51.134,51.13403954314245
54059,Richard Pl,local,paved,2,NA,110.7688,110.76879549793364
56114,Blondeaux Cres,local,paved,2,NA,120.0281,120.02811695931835
56112,Blondeaux Cres,local,paved,2,NA,96.0711,96.07113240726018
56455,Blondeaux Cres,local,paved,2,NA,34.0651,34.06512037262044
54065,Gillard Dr,local,paved,2,NA,188.3756,188.37561411402572
56113,Blondeaux Cres,local,paved,2,NA,285.3406,285.3406267446926
54063,Pinecrest Lane,local,paved,2,NA,231.523,231.52303552251695
56993,Pinehurst Cres,local,paved,2,NA,374.775,374.7749932946645
56104,Brent Pl,local,paved,2,NA,58.614,58.614034539553224
54064,Gillard Dr,local,paved,2,NA,144.3591,144.35912389261014
54067,Lambert Ave,local,paved,2,NA,158.5157,158.51574054328253
57050,Ellis St,collector,paved,2,NA,305.3612,305.36116321497514
56883,Bertram St,local,paved,2,NA,190.7769,190.77693780957486
57041,Richter St,arterial,paved,2,NA,19.585,19.584984171530085
55365,Ethel St,collector,paved,2,NA,48.2921,48.29211369365003
55735,Richter St,arterial,paved,2,NA,106.2408,106.24083306340653
56043,Fuller Ave,local,paved,2,NA,53.0395,53.039483330708435
55364,Ethel St,collector,paved,2,NA,52.5662,52.56624858214149
55606,Wilson Ave,local,paved,2,NA,351.6049,351.60489922067154
55736,Richter St,arterial,paved,2,NA,54.9286,54.928584780615076
55362,Ellis St,collector,paved,2,NA,94.4176,94.41759165004756
55603,Cawston Ave,local,paved,2,NA,124.5287,124.52867554902134
55363,Ethel St,collector,paved,2,NA,56.741,56.74096234642204
55604,Cawston Ave,local,paved,2,NA,119.1125,119.11247472044387
56761,Cawston Ave,local,paved,2,NA,63.0746,63.07463111251935
54962,Cawston Ave,local,paved,2,NA,48.5803,48.58032965104266
55737,Richter St,arterial,paved,2,NA,9.0224,9.022441631810338
55738,Richter St,arterial,paved,2,NA,100.7362,100.7361555004119
55798,Ethel St,collector,paved,2,NA,111.362,111.362047439922
55605,Cawston Ave,local,paved,2,NA,37.2505,37.25054975437937
55745,St Paul St,local,paved,2,NA,51.5544,51.554445783147884
55602,Coronation Ave,local,paved,2,NA,125.4822,125.48215997093168
56760,Coronation Ave,local,paved,2,NA,190.8217,190.82173072268424
55601,Coronation Ave,local,paved,2,NA,49.0199,49.01994611370392
55809,Richter St,arterial,paved,2,NA,105.7335,105.73347627407394
55810,St Paul St,local,paved,2,NA,52.6337,52.63371483192825
54961,Coronation Ave,local,paved,2,NA,39.0911,39.091137013312526
56648,Clement Ave,collector,paved,2,NA,191.5583,191.55825223948148
56127,Highland Dr S,local,paved,2,NA,141.9748,141.97484922695003
55143,Elm St,local,paved,2,NA,148.7481,148.74806328972136
55727,Bernard Ave,collector,paved,2,NA,126.4019,126.40187407004306
56685,Elm St E,local,paved,2,NA,23.8911,23.891140826472565
55142,Elm St E,local,paved,2,NA,88.013,88.01299338741109
55144,Elm St,local,paved,2,NA,106.3491,106.3490754394933
55141,Braemar St,local,paved,2,NA,232.2269,232.22689255104612
56126,Highland Dr S,local,paved,2,NA,145.034,145.0340336981574
55137,Edgewood Dr,local,paved,2,NA,120.0314,120.03135017561719
55670,Cherry Cres W,local,paved,2,NA,213.5099,213.50989327267706
56869,Bernard Ave,collector,paved,2,NA,59.9099,59.909852828801405
55140,Cherry Cres E,local,paved,2,NA,144.2013,144.20128293466973
55145,Elm St,local,paved,2,NA,126.931,126.93101829345184
56125,Highland Dr S,local,paved,2,NA,173.212,173.21203394725137
56128,Bing Ave,local,paved,2,NA,83.595,83.59503573772287
61548,Cherry Cres W,local,paved,2,NA,39.9261,39.9260773501763
55139,Cherry Cres E,local,paved,2,NA,50.7372,50.73716586486761
55146,Elm St,local,paved,2,NA,33.0986,33.09859267403682
55668,Leaside Ave,local,paved,2,NA,105.817,105.81703562746765
55669,Leaside Ave,local,paved,2,NA,84.3801,84.3800719888825
56123,Lambly Pl,local,paved,2,NA,66.1418,66.14182018980483
61549,Vineland St,local,paved,2,NA,129.4806,129.48057771506268
55136,Orchard Dr,local,paved,2,NA,199.2051,199.20505994827852
56124,Highland Dr S,local,paved,2,NA,275.8759,275.8758883434144
54963,Wilson Ave,local,paved,2,NA,210.3822,210.38223220117334
55805,Fuller Ave,local,paved,2,NA,209.3989,209.39887257817392
56698,Bernard Ave,collector,paved,2,NA,211.4877,211.4876848070099
61536,Graham St,collector,paved,2,NA,54.9796,54.979592759513146
61537,Cawston Ave,local,paved,2,NA,206.1112,206.11118701567204
61534,Graham St,collector,paved,2,NA,57.6592,57.6592225059627
61535,Wilson Ave,local,paved,2,NA,206.2754,206.27535440287096
61533,Graham St,collector,paved,2,NA,46.2527,46.252710807034774
61532,Fuller Ave,local,paved,2,NA,206.6721,206.67209136458845
61531,Stockwell Ave,local,paved,2,NA,206.1828,206.18278252571474
56060,Martin Ave,local,paved,2,NA,205.1134,205.11336483023888
61529,Graham St,collector,paved,2,NA,53.0141,53.01407575344009
61528,Graham St,collector,paved,2,NA,115.0221,115.02209798990997
55732,Lawson Ave,local,paved,2,NA,204.0765,204.0765361966195
55721,Gordon Dr,collector,paved,2,NA,15.1118,15.111839133680158
56865,Gordon Dr,collector,paved,2,NA,17.9823,17.98225272316625
56057,Wilson Ave,local,paved,2,NA,88.0169,88.01691224412025
55800,Gordon Dr,collector,paved,2,NA,43.8941,43.89409432939243
56866,Gordon Dr,collector,paved,2,NA,49.4581,49.4580600104993
56872,Stockwell Ave,local,paved,2,NA,175.9818,175.98175134934783
56867,Gordon Dr,collector,paved,2,NA,54.657,54.65700064949713
56855,Lawson Ave,local,paved,2,NA,87.5071,87.50714605103066
56856,Wilson Ave,local,paved,2,NA,27.6111,27.6111392920946
56951,Alder Crt,local,paved,2,NA,100.8319,100.83189775564414
56776,Aspen Crt,local,paved,2,NA,132.2824,132.2823626678367
56775,Wilson Ave,local,paved,2,NA,61.4466,61.446643520979244
56877,Lawson Ave,local,paved,2,NA,87.7644,87.76437318750568
56962,Flemish St,local,paved,2,NA,183.7452,183.74524486367483
56059,Flemish St,local,paved,2,NA,223.3781,223.37810733365228
56058,Stockwell Ave,local,paved,2,NA,87.5242,87.52418987347919
55733,Lawson Ave,local,paved,2,NA,42.7512,42.751169153691535
55134,D'Anjou St,local,paved,2,NA,114.4241,114.42407974284562
56878,Lawson Ave,local,paved,2,NA,228.1235,228.123494675706
55344,Bernard Ave,collector,paved,2,NA,226.4722,226.47219705963803
56778,Lombardy Sq,local,paved,2,NA,275.7588,275.75880748862056
56777,Lombardy Sq,local,paved,2,NA,367.1043,367.1043030686217
55135,Stockwell Ave,local,paved,2,NA,91.2962,91.29617738443764
57039,Wilson Ave,local,paved,2,NA,228.0006,228.00055402489352
55705,Richmond St,local,paved,2,NA,154.4318,154.43181284949154
55704,Richmond St,local,paved,2,NA,41.1172,41.1171740882218
56779,Bartlett Pl,local,paved,2,NA,77.8861,77.88605164593153
57048,Richmond St,local,paved,2,NA,108.4881,108.48805466043524
56964,Richmond St,local,paved,2,NA,144.0091,144.00914557766322
56994,Orchard Dr,local,paved,2,NA,117.8524,117.85235604009745
56680,Richmond St,local,paved,2,NA,9.7312,9.731187645895487
56879,Lawson Ave,local,paved,2,NA,66.3658,66.3657603807292
56061,Richmond St,local,paved,2,NA,78.126,78.12601654378693
56699,Bernard Ave,collector,paved,2,NA,26.6223,26.622265887679237
55345,Bernard Ave,collector,paved,2,NA,193.4875,193.4874548930998
56062,Richmond St,local,paved,2,NA,112.9455,112.94552887132974
57034,Orchard Dr,local,paved,2,NA,153.37,153.3700104606942
56681,Edgewood Dr,local,paved,2,NA,108.0062,108.00620823837818
61574,Bankhead Cres,local,paved,2,NA,78.3832,78.38315624848097
56683,Bankhead Cres,local,paved,2,NA,64.4216,64.42155822451193
56682,Bankhead Cres,local,paved,2,NA,43.8207,43.82065722922904
55138,Bankhead Cres,local,paved,2,NA,62.7932,62.79315249299283
54494,Dunn St,local,paved,2,NA,52.4549,52.454931150427
55425,Dickson Ave,local,paved,2,NA,95.8563,95.85626588996247
54492,Bedford Ave,local,paved,2,NA,132.0675,132.06749268901024
54488,Dayton St,local,paved,2,NA,154.4165,154.41647544981362
54493,Dunn St,local,paved,2,NA,83.337,83.33697070675001
55424,Dickson Ave,local,paved,2,NA,102.149,102.1490109643749
54507,Chandler St,local,paved,2,NA,88.9296,88.92960376044692
55428,Sutherland Ave,local,paved,2,NA,225.585,225.58503939755974
54508,Chandler St,local,paved,2,NA,43.0716,43.07156650275453
55725,Burtch Rd,collector,paved,2,NA,11.9223,11.922345574593175
56857,Burtch Rd,collector,paved,2,NA,202.5695,202.56946496445406
56133,Kelglen Cres,local,paved,2,NA,134.0395,134.03946622724663
56132,Alta Vista Rd,local,paved,2,NA,246.7339,246.7338689356623
55152,Alta Vista Rd,local,paved,2,NA,89.948,89.94802681756559
55151,Alta Vista Rd,local,paved,2,NA,85.9058,85.90581628075013
55356,Lawrence Ave,local,paved,2,NA,145.7436,145.74355615850368
55801,Burtch Rd,collector,paved,2,NA,238.768,238.76800932077637
55150,Lakeview St,local,paved,2,NA,112.536,112.53604137796535
55149,Noble Crt,local,paved,2,NA,70.4516,70.4515523888103
55346,Bernard Ave,collector,paved,2,NA,66.6994,66.69938534205731
55347,Bernard Ave,collector,paved,2,NA,124.5448,124.54477924019417
55348,Bernard Ave,collector,paved,2,NA,141.6475,141.6475053332979
55349,Bernard Ave,collector,paved,2,NA,77.3371,77.3371344651421
56868,Gordon Dr,collector,paved,2,NA,13.1392,13.139184030979678
56702,Lawrence Ave,local,paved,2,NA,82.2637,82.2637225026949
56130,Centennial Cres,local,paved,2,NA,414.0791,414.07908538830526
56131,Kelglen Cres,local,paved,2,NA,289.9204,289.92037603134804
55352,Lawrence Ave,local,paved,2,NA,232.183,232.1829563101787
54512,Pacific Ave,local,paved,2,NA,193.5113,193.51127977712844
55431,Sutherland Ave,local,paved,2,NA,143.5466,143.54663359681834
56545,Devonshire Ave,local,paved,2,NA,220.6392,220.63921777882382
68947,Belaire Ave,local,paved,2,NA,342.7398,342.73978536140567
55430,Sutherland Ave,local,paved,2,NA,161.6788,161.6788343908369
56053,Pacific Crt,local,paved,2,NA,84.3109,84.31091038522324
61583,Richmond St,local,paved,2,NA,104.2581,104.25808613731593
54510,Pridham Ave,local,paved,2,NA,152.2706,152.2705665090125
55706,Richmond St,local,paved,2,NA,123.1017,123.10173191714392
55353,Lawrence Ave,local,paved,2,NA,188.2591,188.25910768151414
56055,Kelglen Cres,local,paved,2,NA,108.6058,108.6058124093914
54506,Lindahl St,local,paved,2,NA,173.2637,173.2636571824334
55429,Sutherland Ave,local,paved,2,NA,33.554,33.55404936828453
55711,Ethel St,collector,paved,2,NA,46.0448,46.04477129923533
56862,Ethel St,collector,paved,2,NA,82.3423,82.34227346873537
54756,Ethel St,collector,paved,2,NA,19.105,19.10497419577022
56970,Harvey Ave,arterial,paved,3,97,331.0609,331.0608705358215
61514,Ethel St,collector,paved,2,NA,103.238,103.23802594010394
54757,Ethel St,collector,paved,2,NA,49.7218,49.72182423235861
54758,Ethel St,collector,paved,2,NA,52.421,52.42103780927908
54559,Laurier Ave,local,paved,2,NA,205.79,205.78998520351752
54759,Ethel St,collector,paved,2,NA,50.0161,50.01612968835997
54760,Ethel St,collector,paved,2,NA,51.7473,51.74731905134246
54761,Ethel St,collector,paved,2,NA,103.6154,103.6153850207938
61490,Carruthers St,local,paved,2,NA,101.3243,101.32433185075092
54567,Carruthers St,local,paved,2,NA,123.5557,123.5556839040671
54563,Bowes St,local,paved,2,NA,103.64,103.64004354003838
54558,Laurier Ave,local,paved,2,NA,117.4669,117.46686351901458
54562,Gagnon Pl,local,paved,2,NA,151.797,151.79696966059467
61491,Lequime St,local,paved,2,NA,97.8412,97.84123700156161
54491,Dolphin Ave,local,paved,2,NA,201.8557,201.8557277586652
54490,Dickson Ave,local,paved,2,NA,186.6223,186.62231913685272
55458,Springfield Rd,arterial,paved,4,NA,204.0549,204.05492876735048
55422,Kirschner Rd,local,paved,2,NA,157.1298,157.1297522081633
55421,Kirschner Rd,local,paved,2,NA,267.9075,267.90752412913
55459,Springfield Rd,arterial,paved,4,NA,267.5748,267.5747888441452
56134,Ufton Crt,local,paved,2,NA,158.5979,158.59792580221304
55375,Parkinson Way,local,paved,2,NA,68.8567,68.85673532778038
54918,Spall Rd,arterial,paved,2,NA,34.2379,34.23791058175209
54460,Alphonse Rd,local,loose,2,NA,83.1125,83.11245394047177
54498,Windsor Rd,local,paved,2,NA,153.8346,153.83456188056758
54914,Spall Rd,arterial,paved,4,NA,208.8732,208.87320604857348
54913,Spall Rd,arterial,paved,4,NA,147.7602,147.76018140216465
54499,Kent Rd,local,paved,2,NA,152.4648,152.46479861265945
55460,Springfield Rd,arterial,paved,4,NA,148.1254,148.1253672029872
54496,Bredin Rd,local,paved,2,NA,211.8629,211.86294487245945
54497,Windsor Rd,local,paved,2,NA,93.6196,93.61956240030871
54495,Bredin Rd,local,paved,2,NA,146.7492,146.74921398422347
54500,Kent Rd,local,paved,2,NA,82.8829,82.88292705535763
54606,Springfield Rd,arterial,paved,4,NA,196.399,196.39903159128
56544,Brookside Ave,local,paved,2,NA,103.0785,103.07854686271588
61582,Brookside Ave,local,paved,2,NA,161.3584,161.35841755527423
57052,McBride Rd,local,paved,2,NA,134.7318,134.73182264783202
54995,Stillingfleet Crt,local,paved,2,NA,37.6653,37.665300105190155
54994,Stillingfleet Rd,local,paved,2,NA,144.5784,144.5783822464367
55644,Guisachan Rd,collector,paved,2,NA,132.8431,132.8431029448361
56935,Lindahl St,local,paved,2,NA,199.0425,199.04254515436833
55625,Wilkinson St,local,paved,2,NA,92.388,92.38803717466517
55454,Springfield Rd,arterial,paved,4,NA,207.2029,207.2028872216064
54990,Wilkinson St,local,paved,2,NA,110.0317,110.03170936149425
57053,McBride Rd,local,paved,2,NA,502.7028,502.70283809867544
54989,Wilkinson St,local,paved,2,NA,123.9892,123.98917698331807
54988,Wilkinson St,local,paved,2,NA,229.8665,229.86646130742264
56543,McInnes Ave,local,paved,2,NA,209.2792,209.27921318877011
56143,Nelson Pl,local,paved,2,NA,67.3079,67.3078688564954
56144,Nelson Pl,local,paved,2,NA,123.8443,123.84427158312177
54997,Nelson Rd,local,paved,2,NA,117.7041,117.70409771116255
61585,Inkar Rd,local,paved,2,NA,67.9832,67.98321558292143
61584,Inkar Rd,local,paved,2,NA,216.1013,216.10128411087723
55455,Springfield Rd,arterial,paved,4,NA,209.3038,209.30381530939184
54999,Kaslo Crt,local,paved,2,NA,166.5177,166.51771808738056
54998,Kaslo Crt,local,paved,2,NA,91.8917,91.89170146032095
56145,Nelson Pl,local,paved,2,NA,78.0415,78.04145315153245
55000,Denver Rd,local,paved,2,NA,117.0393,117.03929432898857
56137,Burtch Rd,collector,paved,2,NA,274.4502,274.4501776279807
55457,Springfield Rd,arterial,paved,4,NA,340.2224,340.22236840924586
54487,Dayton St,local,paved,2,NA,274.7641,274.76414145403857
55624,Burne Ave,local,paved,2,NA,229.048,229.04801512336357
54604,Cadder Ave,arterial,paved,2,NA,391.8755,391.87546595320293
56026,Glenwood Ave,local,paved,2,NA,100.662,100.66202481563035
54577,Copeland Pl,local,paved,2,NA,55.6303,55.63033741649273
54576,Elliot Ave,local,paved,2,NA,108.3471,108.34710064415204
61385,Copeland Pl,local,paved,2,NA,113.3036,113.30355055358244
54983,Woodlawn St,local,paved,2,NA,293.8409,293.8409059679247
56027,Glenwood Ave,local,paved,2,NA,96.0291,96.02914390953819
54985,Aberdeen St,local,paved,2,NA,291.7483,291.7483299438513
56028,Glenwood Ave,local,paved,2,NA,97.6659,97.66590201293958
56988,Glenwood Ave,local,paved,2,NA,98.0619,98.06186529952122
54984,Burnett St,local,paved,2,NA,291.6822,291.6821650532926
55543,Ethel St,collector,paved,2,NA,149.0686,149.06861131726563
55544,Ethel St,collector,paved,2,NA,101.4794,101.47936248316516
57029,Ethel St,collector,paved,2,NA,102.0593,102.05928971932553
57030,Ethel St,collector,paved,2,NA,64.3241,64.32413551693786
56989,Glenwood Ave,local,paved,2,NA,208.3374,208.33742399533003
56670,Guisachan Rd,local,paved,2,NA,200.3927,200.39271924142025
56032,Bowes St,local,paved,2,NA,167.419,167.4189688695552
55015,Charolais Rd,local,paved,2,NA,56.3107,56.31070762292148
56671,Guisachan Rd,local,paved,2,NA,204.8829,204.88289338066448
54996,McBride Rd,local,paved,2,NA,94.8596,94.85958043712077
56664,Hoy St,local,paved,2,NA,61.4326,61.4326282849308
61557,Turri Ave,local,paved,2,NA,61.9845,61.984495416321025
54992,Stillingfleet Rd,local,paved,2,NA,167.526,167.52595505771583
54991,Turri Ave,local,paved,2,NA,28.9207,28.920740966721954
54993,Stillingfleet Rd,local,paved,2,NA,83.4635,83.46352983789228
55750,Richter St,collector,paved,2,NA,53.7949,53.7949017100965
55547,Ethel St,collector,paved,2,NA,51.5892,51.5891791754878
54612,Francis Ave,local,paved,2,NA,61.6313,61.6312915083325
55769,Richter St,collector,paved,2,NA,104.9375,104.93753887430994
55546,Ethel St,collector,paved,2,NA,105.94970000000001,105.94969010810786
